article_id,dataset_id,type_true,type_pred,cat_id,cat_type
10.1016_j.cpc.2024.109087,https://doi.org/10.1103/physrevb.84.024528,,Primary,FP,FP
10.1038_s41396-020-00885-8,PRJEB6603,,Secondary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1038/oncsis.2015.19,,Primary,FP,FP
10.1093_beheco_arz101,https://doi.org/10.1093/beheco/arz101,,Primary,FP,FP
10.1145_3461702.3462538,https://doi.org/10.3886/icpsr33530.v1,,Primary,TP,FP
10.7554_eLife.72626,https://doi.org/10.1371/journal.pone.0017075,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1029/2007tc002209,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1890/11-1180.1,,Primary,FP,FP
10.7554_elife.29944,NC_001640.1,,Secondary,FP,FP
10.1186_s13148-019-0719-9,Missing,Missing,,FN,FN
10.1186_s13059-019-1908-8,https://doi.org/10.13039/100000893,,Primary,FP,FP
10.1021_acsomega.3c06074,CHEMBL195180,Secondary,Secondary,TP,TP
10.7554_eLife.63194,SRR7962068,Secondary,Secondary,TP,TP
10.3389_fmicb.2024.1456637,SAMN33094102,,Primary,FP,FP
10.1186_s13059-020-1949-z,GSM3630200,,Secondary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/2018gl078253,,Primary,FP,FP
10.1002_ece3.9627,https://doi.org/10.5061/dryad.b8gtht7h3,Primary,Primary,TP,TP
10.1186_s12870-018-1332-3,Missing,Missing,,FN,FN
10.1039_d2cc00847e,https://doi.org/10.1002/chem.201800537,,Primary,FP,FP
10.1186_s12870-019-2199-7,Missing,Missing,,FN,FN
10.7554_eLife.72626,CHEMBL3347551,Primary,,TP,FN
10.1128_spectrum.00422-24,K02418,Secondary,Secondary,TP,TP
10.7554_elife.73695,https://doi.org/10.1620/tjem.246.65,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1038/s41559-018-0790-1,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1016/j.ctrv.2017.02.001,,Primary,FP,FP
10.1002_ece3.5260,https://doi.org/10.1002/ece3.2019.9.issue-12,,Primary,FP,FP
10.1111_gcb.14974,Missing,Missing,,FN,FN
10.3133_cir1497,https://doi.org/10.5066/p9gcdyt2,Secondary,,FN,FN
10.1186_s12870-020-02651-6,erx234,,Secondary,FP,FP
10.1039_d2cc00847e,https://doi.org/10.1039/c9sc04242c,,Primary,FP,FP
10.1093_nar_gkp1049,3.10.180.10,Secondary,,FN,FN
10.1002_mp.14424,https://doi.org/10.13039/100000070,,Primary,FP,FP
10.5194_amt-15-3969-2022,https://doi.org/10.5067/modis/myd06_l2.006,,Primary,TP,FP
10.7554_eLife.72626,https://doi.org/10.1186/s12859-016-1287-z,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1046/j.1365-2869.1999.00157.x,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1126/sciadv.aav1139,,Primary,FP,FP
10.1186_s12920-019-0646-9,Missing,Missing,,FN,FN
10.12688_f1000research.11698.1,https://doi.org/10.5256/f1000research.11698.d163788,Primary,,FN,FN
10.1002_ece3.6144,https://doi.org/10.5061/dryad.zw3r22854,Primary,Primary,TP,TP
10.3390_microorganisms8121872,CHEMBL1568820,Secondary,Secondary,TP,TP
10.1128_JVI.01717-21,EPI_ISL_332396,,Secondary,TP,FP
10.1039_d1ee03696c,https://doi.org/10.3334/cdiac/00001_v2017,,Primary,TP,FP
10.1111_cas.12935,HPA001426,Secondary,Secondary,TP,TP
10.1002_ecs2.4619,https://doi.org/10.1016/j.gloplacha.2019.04.001,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1126/science.aay9187,,Primary,FP,FP
10.3133_ofr20231026,https://doi.org/10.2307/2426208,,Primary,FP,FP
10.1136_jitc-2021-003114,CVCL_2213,Secondary,Secondary,TP,TP
10.1186_s12862-015-0558-z,https://doi.org/10.6070/h4959fkc,,Primary,FP,FP
10.1098_rsos.210982,https://doi.org/10.13039/100010663,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.24272/j.issn.2095-8137.2020.056,,Primary,FP,FP
10.1093_nar_gkp1049,https://doi.org/10.1093/nar/gkp1049,,Primary,FP,FP
10.3390_rs12121957,https://doi.org/10.1594/pangaea.917588,Secondary,,FN,FN
10.1534_g3.119.400993,GSE132167,,Secondary,FP,FP
10.3390_v11060565,EPI954557,Secondary,Secondary,TP,TP
10.1186_s12868-018-0468-2,Missing,Missing,,FN,FN
10.7554_eLife.72626,https://doi.org/10.1016/j.cels.2015.12.004,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1080/00401706.1969.10490657,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1038/35042551,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1002/hyp.8288,,Primary,FP,FP
10.1186_s12870-019-1904-x,Missing,Missing,,FN,FN
10.1029_2023ea002840,https://doi.org/10.1038/nature06592,,Primary,FP,FP
10.1038_s41396-020-00885-8,https://doi.org/10.13039/100010665,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1093/bib/bbw104,,Primary,FP,FP
10.3390_v11060565,EPI1104288,Secondary,Secondary,TP,TP
10.7717_peerj.10452,SAMN16233641,Primary,Primary,TP,TP
10.7717_peerj.12422,https://doi.org/10.15468/dl.p4r693,,Primary,FP,FP
10.1186_s13059-020-1949-z,Missing,Missing,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1130/ges02178,,Primary,FP,FP
10.7554_elife.29944,https://doi.org/10.13039/501100000781,,Primary,FP,FP
10.1186_s12906-019-2769-0,https://doi.org/10.13039/501100010688,,Primary,FP,FP
10.1186_s12870-019-2199-7,https://doi.org/10.13039/501100001809,,Primary,FP,FP
10.7554_eLife.72626,CHEMBL3347550,,Secondary,TP,FP
10.1145_3461702.3462538,https://doi.org/10.3886/icpsr33525.v1,Secondary,,TP,FN
10.1155_2013_536562,https://doi.org/10.1155/joch.v2013.1,,Primary,FP,FP
10.1186_s12967-020-02311-1,GSE10846,,Secondary,FP,FP
10.1039_d1ee03696c,https://doi.org/10.1063/1.4913442,,Primary,FP,FP
10.1186_s12882-019-1494-8,https://doi.org/10.13039/501100006014,,Primary,FP,FP
10.7717_peerj.10452,SAMN16233651,Primary,Primary,TP,TP
10.1029_2023ea002840,https://doi.org/10.1007/s10705-006-9000-7,,Primary,FP,FP
10.1136_jitc-2021-003114,CVCL_0395,Secondary,Secondary,TP,TP
10.1039_d0sc01197e,Missing,Missing,,FN,FN
10.3390_d13010019,https://doi.org/10.1007/s004420050535,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1021/acs.est.7b05250,,Primary,FP,FP
10.1007_s00382-022-06361-7,https://doi.org/10.1175/jhm-d-18-0217.1,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1111/j.1365-2664.2007.01330.x,,Primary,FP,FP
10.1080_19475683.2023.2226196,https://doi.org/10.15468/dl.txwcpa,Secondary,,FN,FN
10.1111_njb.02077,https://doi.org/10.5061/dryad.2gh0ht2,Primary,Primary,TP,TP
10.1186_s12864-019-6131-1,SRR7194749,,Secondary,FP,FP
10.1039_d2cc00847e,https://doi.org/10.1021/ja507551z,,Primary,FP,FP
10.1371_journal.pone.0212669,E-GEOD-68720,Secondary,Secondary,TP,TP
10.1093_evolut_qpad206,PRJNA1009132,,Secondary,FP,FP
10.1186_s12870-019-1632-2,https://doi.org/10.13039/100007652,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1021/acs.jmedchem.7b00357,,Primary,FP,FP
10.1080_14756366.2020.1740692,https://doi.org/10.13039/501100003392,,Primary,FP,FP
10.1186_s12870-019-1889-5,https://doi.org/10.13039/100011264,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1007/978-3-030-11272-1,,Primary,FP,FP
10.1186_s13059-019-1924-8,GSM1872889,,Secondary,FP,FP
10.3389_fmicb.2024.1456637,SAMN08172567,Secondary,,TP,FN
10.7554_eLife.72626,https://doi.org/10.1016/0014-5793(95)00562-n,,Primary,FP,FP
10.1111_evo.13972,https://doi.org/10.5061/dryad.3xsj3txbz,Primary,,FN,FN
10.1029_2023ea002840,https://doi.org/10.1111/nph.12252,,Primary,FP,FP
10.1038_hdy.2014.75,https://doi.org/10.5061/dryad.1p80f,Primary,,FN,FN
10.1029_2023ea002840,https://doi.org/10.1016/0146-6291(78)90640-9,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.tins.2008.02.001,,Primary,FP,FP
10.1080_19475683.2023.2226196,https://doi.org/10.15468/dl.gtnw2a,Secondary,,FN,FN
10.1029_2021gl096173,https://doi.org/10.1002/jgrd.50184,,Primary,FP,FP
10.1111_bph.14747,https://doi.org/10.1111/bph.v176.s1,,Primary,FP,FP
10.1186_s12870-019-1904-x,https://doi.org/10.13039/501100001809,,Primary,FP,FP
10.1107_s1600536807066780,Missing,Missing,,FN,FN
10.1186_s12859-020-3415-z,https://doi.org/10.13039/501100009708,,Primary,FP,FP
10.7717_peerj.12422,https://doi.org/10.15468/dl.72ddmz,,Primary,FP,FP
10.3897_neobiota.82.87455,https://doi.org/10.15468/dl.yjd4cg,Secondary,,FN,FN
10.1016_j.ast.2022.107401,https://doi.org/10.17862/cranfield.rd.19146182,Primary,,FN,FN
10.1007_s00382-022-06361-7,https://doi.org/10.1029/2020gl087609,,Primary,FP,FP
10.1111_cas.12935,O75787,Secondary,,FN,FN
10.1136_jitc-2021-003114,CVCL_D615,Secondary,Secondary,TP,TP
10.3389_feart.2023.1205211,https://doi.org/10.1002/2017gc007077,,Primary,FP,FP
10.1016_j.cpc.2024.109087,https://doi.org/10.1007/978-1-4757-5714-9,,Primary,FP,FP
10.1039_d0sc02676j,https://doi.org/10.13039/100007567,,Primary,FP,FP
10.3390_molecules200917469,Missing,Missing,,FN,FN
10.1029_2023ea002840,https://doi.org/10.1038/415159a,,Primary,FP,FP
10.1186_s12859-016-0922-z,SRR879615,,Secondary,FP,FP
10.1186_s12862-015-0558-z,Missing,Missing,,FN,FN
10.1016_j.ecolind.2021.107934,https://doi.org/10.6073/pasta/be42bb841e696b7bca-d9957aed33db5e,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1130/ges01012,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1093/biomet/52.3-4.591,,Primary,FP,FP
10.1038_s41598-020-59839-x,ENSOARG00000013782,Secondary,Secondary,TP,TP
10.1029_2023wr035126,https://doi.org/10.1002/wat2.1140,,Primary,FP,FP
10.14379_iodp.proc.390393.208.2024,https://doi.org/10.1594/pangaea.965000,Primary,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1016/s0065-2881(05)48017-7,,Primary,FP,FP
10.3133_cir1497,https://doi.org/10.5066/p9xvjdnp,Secondary,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1130/0091-7613(1999,,Primary,FP,FP
10.1371_journal.pone.0159387,PRJNA74167,Secondary,Secondary,TP,TP
10.1103_physrevresearch.4.023008,https://doi.org/10.1016/j.jcrysgro.2014.12.020,,Primary,FP,FP
10.1039_d0sc01197e,https://doi.org/10.13039/100000928,,Primary,FP,FP
10.1186_s12859-018-2263-6,GSE66499,,Secondary,FP,FP
10.1128_spectrum.00422-24,K02387,,Secondary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1074/mcp.tir118.000943,,Primary,FP,FP
10.1002_anie.202007717,https://doi.org/10.1002/anie.v59.39,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1007/s11258-014-0438-4,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1016/j.ymeth.2012.10.012,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1007/7854_2014_314,,Primary,FP,FP
10.1111_njb.02077,https://doi.org/10.1111/(issn)1756-1051,,Primary,FP,FP
10.1029_2021gl096173,https://doi.org/10.1029/2008jd011491,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1130/b30497.1,,Primary,FP,FP
10.1371_journal.pone.0159387,PRJNA296687,Secondary,Secondary,TP,TP
10.1186_s12864-019-6131-1,SRR952238,,Secondary,FP,FP
10.1002_esp.5090,https://doi.org/10.5066/p9353101,Secondary,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1029/92jb02279,,Primary,FP,FP
10.1038_s41597-019-0101-y,SAMN10880016,,Primary,FP,FP
10.3390_microorganisms8121872,CHEMBL3109593,Secondary,Secondary,TP,TP
10.1029_2023ea002840,https://doi.org/10.1029/98jd02116,,Primary,FP,FP
10.1186_s12864-019-6131-1,PRJEB12891,,Secondary,FP,FP
10.1029_2023ea002840,https://doi.org/10.5194/cp-13-1227-2017,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1002/2015jd023267,,Primary,FP,FP
10.1098_rspb.2015.1498,https://doi.org/10.13039/501100000038,,Primary,FP,FP
10.1007_s00382-022-06361-7,https://doi.org/10.1029/2004e,,Primary,FP,FP
10.1016_j.ecolind.2021.107934,https://doi.org/10.6073/pasta/be42bb841e696b7bcad9957aed33db5e,Secondary,,FN,FN
10.1029_2023wr035126,https://doi.org/10.1029/2017jg004349,,Primary,FP,FP
10.1038_s41597-019-0101-y,SRP184152,,Secondary,TP,FP
10.1101_2022.07.21.501061,https://doi.org/10.15468/dl.354f8k,Primary,,FN,FN
10.1186_s12859-016-0938-4,GSM915175,,Secondary,FP,FP
10.3390_d13010019,https://doi.org/10.1038/nature13144,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1139/cjfas-2015-0549,,Primary,FP,FP
10.1111_acel.13089,https://doi.org/10.1111/acel.v19.2,,Primary,FP,FP
10.1111_cas.12935,CAB010055,Secondary,Secondary,TP,TP
10.7554_eLife.72626,https://doi.org/10.1086/286874,,Primary,FP,FP
10.1371_journal.pcbi.1011828,PXD020454,Secondary,Secondary,TP,TP
10.7554_eLife.72626,https://doi.org/10.1038/onc.2015.109,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1029/2009wr007819,,Primary,FP,FP
10.1128_spectrum.00422-24,SRX23584000,,Secondary,FP,FP
10.1590_0047-2085000000239,Missing,Missing,,FN,FN
10.7554_eLife.72626,https://doi.org/10.1371/journal.pcbi.1004426,,Primary,FP,FP
10.1007_s00382-022-06361-7,https://doi.org/10.1029/2018gl080261,,Primary,FP,FP
10.1186_s13039-022-00631-z,https://doi.org/10.13039/501100013394,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1016/0022-4596(88)90141-7,,Primary,FP,FP
10.1128_spectrum.00422-24,PF01052,Secondary,Secondary,TP,TP
10.1080_15476286.2016.1232238,E-MTAB-4545,,Secondary,FP,FP
10.1371_journal.pone.0170126,Missing,Missing,,FN,FN
10.7554_eLife.72626,https://doi.org/10.1007/s11626-999-0115-4,,Primary,FP,FP
10.1186_s13148-018-0581-1,https://doi.org/10.13039/501100001807,,Primary,FP,FP
10.1029_2021gl096173,https://doi.org/10.5194/acp-16-3463-2016,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1016/j.jhevol.2017.05.003,,Primary,FP,FP
10.1186_s12859-016-0922-z,SRR950084,,Secondary,FP,FP
10.1590_1679-78255326,Missing,Missing,,FN,FN
10.3389_fmicb.2024.1456637,SAMN12620700,,Primary,TP,FP
10.1029_2023wr035126,https://doi.org/10.1007/s11269-012-0113-2,,Primary,FP,FP
10.3390_microorganisms8121872,CHEMBL198796,Secondary,Secondary,TP,TP
10.21203_rs.3.rs-3338732_v1,https://doi.org/10.5066/p9vqpe9w,Primary,,FN,FN
10.1145_3461702.3462538,https://doi.org/10.21105/joss.01686,,Primary,FP,FP
10.1186_s13071-018-2964-8,https://doi.org/10.13039/100000061,,Primary,FP,FP
10.1111_1365-2664.13128,https://doi.org/10.5061/dryad.n3k9f,Primary,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1130/ges02178.1,,Primary,FP,FP
10.1080_19475683.2023.2226196,https://doi.org/10.15468/dl.ah5fq7,Secondary,,FN,FN
10.1093_nar_gkp1049,3.40.50.1820,Secondary,,FN,FN
10.1128_spectrum.00422-24,K02421,,Secondary,FP,FP
10.1590_1678-4685-gmb-2018-0055,SRR5438011,,Secondary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1002/2013gl058048,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.5061/dryad.p5hqbzkqf,Primary,Primary,TP,TP
10.1080_15476286.2016.1232238,Missing,Missing,,FN,FN
10.1186_s12866-015-0509-2,PRJNA283549,,Secondary,FP,FP
10.12688_f1000research.13483.1,https://doi.org/10.12688/f1000research.13483.2,,Primary,FP,FP
10.3389_fmicb.2024.1456637,SAMN12620702,Secondary,,TP,FN
10.3133_ofr20231026,https://doi.org/10.5066/f7dz0771,,Primary,TP,FP
10.1038_s41597-019-0101-y,SAMN10880015,,Primary,FP,FP
10.1128_JVI.01717-21,EPI_ISL_293287,,Secondary,TP,FP
10.3133_ofr20231027,https://doi.org/10.1579/0044-7447-31.2.60,,Primary,FP,FP
10.1186_s12864-019-6099-x,Missing,Missing,,FN,FN
10.1111_mec.16977,PRJNA955776,,Secondary,FP,FP
10.1029_2023ea002840,https://doi.org/10.1029/1998jd200092,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1007/s11104-008-9650-0,,Primary,FP,FP
10.1073_pnas.1915395117,https://doi.org/10.6073/pasta/721fdcde85b630d1b4548b677d9b1d86,Primary,,FN,FN
10.1128_spectrum.00422-24,K02390,Secondary,Secondary,TP,TP
10.3389_feart.2023.1205211,https://doi.org/10.1002/2016rg000534,,Primary,FP,FP
10.1186_s13068-018-1167-z,erx152,,Secondary,FP,FP
10.1038_s41597-023-02280-2,EMPIAR-10093,Secondary,Secondary,TP,TP
10.1002_ece3.6303,https://doi.org/10.1002/(issn)2045-7758,,Primary,FP,FP
10.1186_s12864-018-5198-4,PRJNA421475,,Secondary,FP,FP
10.1029_2021gl096173,https://doi.org/10.5194/acp-19-8163-2019,,Primary,FP,FP
10.1038_s41598-020-59839-x,ENSBTAG00000013718,Secondary,Secondary,TP,TP
10.1016_j.molcel.2018.11.006,HPA042816,,Secondary,FP,FP
10.1038_s41597-023-02280-2,EMPIAR-10406,Secondary,Secondary,TP,TP
10.1038_s41598-020-59839-x,ENSOARG00000003950,Secondary,Secondary,TP,TP
10.1038_s41597-019-0101-y,https://doi.org/10.13039/501100004826,,Primary,FP,FP
10.1038_s41598-020-59839-x,IPR020858,Secondary,Secondary,TP,TP
10.1186_s12859-018-2036-2,Missing,Missing,,FN,FN
10.1590_1516-3180.2018.0270071218,Missing,Missing,,FN,FN
10.7717_peerj.10452,SAMN16233658,Primary,Primary,TP,TP
10.7554_elife.73695,https://doi.org/10.1098/rstb.2009.0209,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1142/s2339547818300020,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1002/2016gl069690,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevb.91.064408,,Primary,FP,FP
10.1128_spectrum.00422-24,K02409,Secondary,Secondary,TP,TP
10.1029_2022gl100473,https://doi.org/10.1029/98rg00716,,Primary,FP,FP
10.7554_elife.73695,https://doi.org/10.1093/ajh/hpu071,,Primary,FP,FP
10.3390_microorganisms8121872,CHEMBL1652119,Secondary,Secondary,TP,TP
10.1029_2023wr035126,https://doi.org/10.3133/ds1052,,Primary,FP,FP
10.7554_elife.74937,https://doi.org/10.5281/zenodo.6335347,Primary,,FN,FN
10.1007_s00442-022-05201-z,https://doi.org/10.5061/dryad.wpzgmsbps,Primary,Primary,TP,TP
10.3390_d13010019,https://doi.org/10.1007/s11104-015-2542-1,,Primary,FP,FP
10.1186_s13071-018-2964-8,Missing,Missing,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1029/2009gc002518,,Primary,FP,FP
10.1039_d1ee03696c,https://doi.org/10.1143/apex.4.062301,,Primary,FP,FP
10.1002_ece3.961,Missing,Missing,,FN,FN
10.3390_rs4102923,https://doi.org/10.1088/1748-9326/4/4/045014,,Primary,FP,FP
10.1038_s41396-020-00885-8,IPR004785,Secondary,Secondary,TP,TP
10.3389_feart.2023.1205211,https://doi.org/10.1029/2008gc001978,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.3389/fphys.2018.01965,,Primary,FP,FP
10.7554_eLife.72626,https://doi.org/10.3389/fgene.2016.00094,,Primary,FP,FP
10.1186_s12915-018-0498-3,https://doi.org/10.13039/100000076,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1016/j.biocon.2019.01.020,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.5291/ill-data.5-31-2380,Primary,Primary,TP,TP
10.3390_d13010019,https://doi.org/10.1038/nplants.2015.80,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/physrevb.73.094434,,Primary,FP,FP
10.1002_chem.202003167,DRX400,,Secondary,FP,FP
10.1186_s12864-019-6131-1,Missing,Missing,,FN,FN
10.5194_acp-22-2769-2022,https://doi.org/10.5067/suborbital/oracles/p3/2017_v2,Secondary,,FN,FN
10.3389_fmicb.2024.1456637,SAMN12620703,Secondary,,TP,FN
10.1029_2021gl096173,https://doi.org/10.1038/nclimate1068,,Primary,FP,FP
10.1145_3461702.3462538,https://doi.org/10.3886/icpsr37065.v2,,Primary,TP,FP
10.3133_ofr20231026,https://doi.org/10.5066/p9irl3gv,Secondary,,FN,FN
10.1186_s11689-019-9287-8,https://doi.org/10.13039/100000071,,Primary,FP,FP
10.1186_s12866-020-01863-y,https://doi.org/10.13039/100004774,,Primary,FP,FP
10.1002_ece3.6303,https://doi.org/10.1002/ece3.v10.12,,Primary,FP,FP
10.1371_journal.pone.0159387,PRJNA185511,Secondary,Secondary,TP,TP
10.1186_s12859-016-0922-z,SRR873834,,Secondary,FP,FP
10.1016_j.cpc.2024.109087,https://doi.org/10.1103/physrevb.69.104504,,Primary,FP,FP
10.1186_s12862-015-0558-z,https://doi.org/10.6070/h4dz06bs,,Primary,FP,FP
10.1107_s2056989020010658,Missing,Missing,,FN,FN
10.1039_d0sc02283g,https://doi.org/10.13039/100005156,,Primary,FP,FP
10.1016_j.cpc.2024.109087,https://doi.org/10.1103/revmodphys.77.259,,Primary,FP,FP
10.1093_nar_gkp1049,3.40.50.620,Secondary,,FN,FN
10.1186_s12859-016-0922-z,SRP023548,,Secondary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1016/s0022-1694(00)00340-1,,Primary,FP,FP
10.1103_physrevresearch.4.023008,https://doi.org/10.1103/revmodphys.58.801,,Primary,FP,FP
10.1371_journal.pcbi.1011828,E-PROT-23,Secondary,Secondary,TP,TP
10.1016_j.cpc.2024.109087,https://doi.org/10.17632/9gr6pxhfjm,Primary,,FN,FN
10.1038_s41597-023-02280-2,https://doi.org/10.13039/100000009,,Primary,FP,FP
10.1107_s1600536808011148,Missing,Missing,,FN,FN
10.3389_feart.2023.1205211,https://doi.org/10.1016/s0025-3227(98)00128-5,,Primary,FP,FP
10.1029_2023ea002840,https://doi.org/10.5194/bg-16-2543-2019,,Primary,FP,FP
10.1039_d1ee03696c,https://doi.org/10.1002/aenm.201702323,,Primary,FP,FP
10.1186_s12859-016-0922-z,SRR873838,,Secondary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.5066/f7930r7p,,Primary,FP,FP
10.1128_JVI.01717-21,EPI_ISL_445001,,Secondary,TP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1130/0091-7613(1992)020<0141:tstato>2.3.co,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1023/a:1021171016945,,Primary,FP,FP
10.5194_tc-17-3617-2023,https://doi.org/10.24381/cds.32b04ec5,Secondary,,FN,FN
10.7554_elife.73695,https://doi.org/10.1093/sleep/27.7.1255,,Primary,FP,FP
10.1186_s12859-016-0922-z,GSE70285,,Secondary,FP,FP
10.7554_elife.29944,https://doi.org/10.13039/100000001,,Primary,FP,FP
10.3389_feart.2023.1205211,https://doi.org/10.1190/int-2015-0143,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1126/science.aan2409,,Primary,FP,FP
10.1002_ecs2.4619,https://doi.org/10.1111/j.1749-4877.2010.00196.x,,Primary,FP,FP
10.1007_s12559-020-09751-3,https://doi.org/10.7937/k9/tcia.2015.u1x8a5nr,Secondary,,FN,FN
10.3390_microorganisms8121872,CHEMBL76,Secondary,Secondary,TP,TP
10.1029_2023ea002840,https://doi.org/10.5194/essd-11-473-2019,,Primary,FP,FP
10.1002_ece3.6303,https://doi.org/10.13039/501100001809,,Primary,FP,FP
10.1080_14756366.2020.1740692,Missing,Missing,,FN,FN
10.7554_elife.29944,https://doi.org/10.13039/501100005416,,Primary,FP,FP
10.3390_d13010019,https://doi.org/10.1007/s00442-016-3563-z,,Primary,FP,FP
10.1590_1678-4685-gmb-2018-0055,SRR3187022,,Secondary,FP,FP
10.12688_f1000research.11698.1,https://doi.org/10.5256/f1000research.11698.d163781,Primary,,FN,FN
10.7554_elife.74937,https://doi.org/10.13039/501100000780,,Primary,FP,FP
10.1039_d1ee03696c,https://doi.org/10.1126/science.aba0893,,Primary,FP,FP
10.1029_2023wr035126,https://doi.org/10.1016/j.jhydrol.2004.09.012,,Primary,FP,FP
10.1098_rspb.2015.2726,https://doi.org/10.1038/nature04333,,Primary,FP,FP
10.1002_chem.202000235,https://doi.org/10.1002/chem.v26.20,,Primary,FP,FP
10.12688_f1000research.13622.1,https://doi.org/10.5256/f1000research.13622.d194233,Primary,Primary,TP,TP
10.1371_journal.pone.0159387,PRJNA167229,Secondary,Secondary,TP,TP
10.1128_spectrum.00422-24,K02419,,Secondary,FP,FP
10.7554_eLife.72626,https://doi.org/10.1016/j.cell.2018.03.022,,Primary,FP,FP
10.1186_s12885-017-3237-1,https://doi.org/10.13039/100009634,,Primary,FP,FP
